ID_Encuesta,ID_Usuario,ID_Pregunta,Valor
loan-test,LP001177,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP001177,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001177,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001177,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001177,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001177,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,75.0
loan-test,LP001177,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Female
loan-test,LP001177,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001177,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001177,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP001056,20730fa8-725b-40d4-8924-a106b6c0408a,3881.0
loan-test,LP001056,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001056,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001056,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001056,8ec215d2-dd70-4839-bff6-4ac3316b34e2,0
loan-test,LP001056,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP001056,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,147.0
loan-test,LP001056,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001056,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001056,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP001056,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP001176,20730fa8-725b-40d4-8924-a106b6c0408a,2942.0
loan-test,LP001176,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP001176,e70f171f-eaee-4514-90ce-499885fb199d,2382.0
loan-test,LP001176,fec9cf2e-fa5f-401e-bb52-942adeafa358,180.0
loan-test,LP001176,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001176,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001176,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,125.0
loan-test,LP001176,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001176,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001176,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001176,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001055,20730fa8-725b-40d4-8924-a106b6c0408a,2226.0
loan-test,LP001055,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP001055,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001055,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001055,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001055,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP001055,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,59.0
loan-test,LP001055,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Female
loan-test,LP001055,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001055,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001055,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP002270,20730fa8-725b-40d4-8924-a106b6c0408a,3436.0
loan-test,LP002270,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002270,e70f171f-eaee-4514-90ce-499885fb199d,3809.0
loan-test,LP002270,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002270,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002270,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP002270,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,100.0
loan-test,LP002270,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002270,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002270,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP002270,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001054,20730fa8-725b-40d4-8924-a106b6c0408a,2165.0
loan-test,LP001054,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001054,e70f171f-eaee-4514-90ce-499885fb199d,3422.0
loan-test,LP001054,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001054,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001054,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001054,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,152.0
loan-test,LP001054,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001054,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,Yes
loan-test,LP001054,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001054,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP001174,20730fa8-725b-40d4-8924-a106b6c0408a,3772.0
loan-test,LP001174,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001174,e70f171f-eaee-4514-90ce-499885fb199d,833.0
loan-test,LP001174,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001174,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001174,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,57.0
loan-test,LP001174,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001174,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001174,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001174,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002383,20730fa8-725b-40d4-8924-a106b6c0408a,3242.0
loan-test,LP002383,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002383,e70f171f-eaee-4514-90ce-499885fb199d,437.0
loan-test,LP002383,fec9cf2e-fa5f-401e-bb52-942adeafa358,480.0
loan-test,LP002383,8ec215d2-dd70-4839-bff6-4ac3316b34e2,0
loan-test,LP002383,c36a10a9-3b1e-4840-a677-1919e78225f4,3+
loan-test,LP002383,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,142.0
loan-test,LP002383,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002383,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002383,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002383,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001183,20730fa8-725b-40d4-8924-a106b6c0408a,6250.0
loan-test,LP001183,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001183,e70f171f-eaee-4514-90ce-499885fb199d,820.0
loan-test,LP001183,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001183,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001183,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP001183,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,192.0
loan-test,LP001183,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001183,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001183,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001183,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002385,20730fa8-725b-40d4-8924-a106b6c0408a,3863.0
loan-test,LP002385,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002385,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002385,fec9cf2e-fa5f-401e-bb52-942adeafa358,300.0
loan-test,LP002385,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002385,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,70.0
loan-test,LP002385,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002385,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002385,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP002385,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002264,20730fa8-725b-40d4-8924-a106b6c0408a,2553.0
loan-test,LP002264,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002264,e70f171f-eaee-4514-90ce-499885fb199d,1768.0
loan-test,LP002264,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002264,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002264,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002264,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,102.0
loan-test,LP002264,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002264,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002264,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002264,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002389,20730fa8-725b-40d4-8924-a106b6c0408a,4028.0
loan-test,LP002389,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP002389,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002389,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002389,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002389,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP002389,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,131.0
loan-test,LP002389,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Female
loan-test,LP002389,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002389,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP002389,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002148,20730fa8-725b-40d4-8924-a106b6c0408a,3074.0
loan-test,LP002148,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002148,e70f171f-eaee-4514-90ce-499885fb199d,1083.0
loan-test,LP002148,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002148,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002148,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP002148,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,146.0
loan-test,LP002148,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002148,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002148,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP002148,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002027,20730fa8-725b-40d4-8924-a106b6c0408a,4334.0
loan-test,LP002027,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002027,e70f171f-eaee-4514-90ce-499885fb199d,2945.0
loan-test,LP002027,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002027,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002027,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002027,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,165.0
loan-test,LP002027,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002027,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002027,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP002027,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002028,20730fa8-725b-40d4-8924-a106b6c0408a,4358.0
loan-test,LP002028,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002028,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002028,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002028,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002028,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP002028,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,110.0
loan-test,LP002028,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002028,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002028,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002028,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002823,20730fa8-725b-40d4-8924-a106b6c0408a,5509.0
loan-test,LP002823,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002823,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002823,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002823,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002823,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002823,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,143.0
loan-test,LP002823,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002823,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002823,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP002823,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002825,20730fa8-725b-40d4-8924-a106b6c0408a,9699.0
loan-test,LP002825,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002825,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002825,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002825,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002825,c36a10a9-3b1e-4840-a677-1919e78225f4,3+
loan-test,LP002825,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,300.0
loan-test,LP002825,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002825,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002825,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002825,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002826,20730fa8-725b-40d4-8924-a106b6c0408a,3621.0
loan-test,LP002826,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002826,e70f171f-eaee-4514-90ce-499885fb199d,2717.0
loan-test,LP002826,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002826,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002826,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP002826,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,171.0
loan-test,LP002826,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Female
loan-test,LP002826,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002826,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002826,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP001739,20730fa8-725b-40d4-8924-a106b6c0408a,4258.0
loan-test,LP001739,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001739,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001739,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001739,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001739,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001739,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,125.0
loan-test,LP001739,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001739,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001739,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001739,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001208,20730fa8-725b-40d4-8924-a106b6c0408a,7350.0
loan-test,LP001208,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001208,e70f171f-eaee-4514-90ce-499885fb199d,4029.0
loan-test,LP001208,fec9cf2e-fa5f-401e-bb52-942adeafa358,180.0
loan-test,LP001208,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001208,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP001208,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,185.0
loan-test,LP001208,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001208,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001208,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001568,20730fa8-725b-40d4-8924-a106b6c0408a,4500.0
loan-test,LP001568,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001568,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001568,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001568,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001568,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001568,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,140.0
loan-test,LP001568,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001568,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001568,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001568,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001567,20730fa8-725b-40d4-8924-a106b6c0408a,4513.0
loan-test,LP001567,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001567,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001567,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001567,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001567,c36a10a9-3b1e-4840-a677-1919e78225f4,3+
loan-test,LP001567,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,120.0
loan-test,LP001567,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001567,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001567,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP001567,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001446,20730fa8-725b-40d4-8924-a106b6c0408a,8449.0
loan-test,LP001446,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001446,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001446,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001446,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001446,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001446,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,257.0
loan-test,LP001446,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001446,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001446,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP001446,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001445,20730fa8-725b-40d4-8924-a106b6c0408a,4136.0
loan-test,LP001445,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001445,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001445,fec9cf2e-fa5f-401e-bb52-942adeafa358,480.0
loan-test,LP001445,8ec215d2-dd70-4839-bff6-4ac3316b34e2,0
loan-test,LP001445,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP001445,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,149.0
loan-test,LP001445,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001445,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001445,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP001445,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP001324,20730fa8-725b-40d4-8924-a106b6c0408a,4720.0
loan-test,LP001324,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001324,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001324,fec9cf2e-fa5f-401e-bb52-942adeafa358,180.0
loan-test,LP001324,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001324,c36a10a9-3b1e-4840-a677-1919e78225f4,3+
loan-test,LP001324,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,90.0
loan-test,LP001324,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001324,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001324,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001324,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001203,20730fa8-725b-40d4-8924-a106b6c0408a,3150.0
loan-test,LP001203,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP001203,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001203,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001203,8ec215d2-dd70-4839-bff6-4ac3316b34e2,0
loan-test,LP001203,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001203,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,176.0
loan-test,LP001203,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001203,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001203,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001203,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001323,20730fa8-725b-40d4-8924-a106b6c0408a,2779.0
loan-test,LP001323,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001323,e70f171f-eaee-4514-90ce-499885fb199d,3664.0
loan-test,LP001323,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001323,8ec215d2-dd70-4839-bff6-4ac3316b34e2,0
loan-test,LP001323,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP001323,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,176.0
loan-test,LP001323,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Female
loan-test,LP001323,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001323,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001323,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001563,20730fa8-725b-40d4-8924-a106b6c0408a,1596.0
loan-test,LP001563,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP001563,e70f171f-eaee-4514-90ce-499885fb199d,1760.0
loan-test,LP001563,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001563,8ec215d2-dd70-4839-bff6-4ac3316b34e2,0
loan-test,LP001563,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001563,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,119.0
loan-test,LP001563,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001563,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001563,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001321,20730fa8-725b-40d4-8924-a106b6c0408a,3613.0
loan-test,LP001321,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001321,e70f171f-eaee-4514-90ce-499885fb199d,3539.0
loan-test,LP001321,fec9cf2e-fa5f-401e-bb52-942adeafa358,180.0
loan-test,LP001321,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001321,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP001321,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,134.0
loan-test,LP001321,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001321,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001321,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001321,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001561,20730fa8-725b-40d4-8924-a106b6c0408a,3417.0
loan-test,LP001561,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001561,e70f171f-eaee-4514-90ce-499885fb199d,1287.0
loan-test,LP001561,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001561,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001561,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001561,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,200.0
loan-test,LP001561,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Female
loan-test,LP001561,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001561,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001561,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002890,20730fa8-725b-40d4-8924-a106b6c0408a,3418.0
loan-test,LP002890,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002890,e70f171f-eaee-4514-90ce-499885fb199d,1380.0
loan-test,LP002890,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002890,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002890,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP002890,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,135.0
loan-test,LP002890,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002890,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002890,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002890,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP002891,20730fa8-725b-40d4-8924-a106b6c0408a,2500.0
loan-test,LP002891,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002891,e70f171f-eaee-4514-90ce-499885fb199d,296.0
loan-test,LP002891,fec9cf2e-fa5f-401e-bb52-942adeafa358,300.0
loan-test,LP002891,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002891,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002891,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,137.0
loan-test,LP002891,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002891,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,Yes
loan-test,LP002891,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
